longitude,latitude,value
-47.684835725391984,-21.550963277612613,-0.09050524234771729
-47.68474062475435,-21.550963277612613,-0.11615919321775436
-47.6846455241167,-21.550963277612613,-0.11118325591087341
-47.68455042347906,-21.550963277612613,-0.09747254103422165
-47.684455322841416,-21.550963277612613,-0.08113477379083633
-47.68436022220377,-21.550963277612613,-0.07425612956285477
-47.684265121566135,-21.550963277612613,-0.07870957255363464
-47.68417002092849,-21.550963277612613,-0.0788673684000969
-47.68407492029085,-21.550963277612613,-0.0720466822385788
-47.6839798196532,-21.550963277612613,-0.07076210528612137
-47.68388471901556,-21.550963277612613,-0.0740489512681961
-47.68378961837792,-21.550963277612613,-0.07036100327968597
-47.68369451774028,-21.550963277612613,-0.06405146420001984
-47.683599417102634,-21.550963277612613,-0.060596954077482224
-47.68350431646499,-21.550963277612613,-0.06193416938185692
-47.68340921582735,-21.550963277612613,-0.06162920966744423
-47.68331411518971,-21.550963277612613,-0.0562695674598217
-47.683219014552066,-21.550963277612613,-0.04789087176322937
-47.68312391391442,-21.550963277612613,-0.04455731064081192
-47.68302881327678,-21.550963277612613,-0.04566667601466179
-47.68293371263914,-21.550963277612613,-0.046612534672021866
-47.6828386120015,-21.550963277612613,-0.04719335958361626
-47.68274351136385,-21.550963277612613,-0.04205238074064255
-47.68264841072621,-21.550963277612613,-0.039639268070459366
-47.682553310088565,-21.550963277612613,-0.039142098277807236
-47.68245820945093,-21.550963277612613,-0.04319578781723976
-47.682363108813284,-21.550963277612613,-0.05047000199556351
-47.68226800817564,-21.550963277612613,-0.03282303363084793
-47.682172907537996,-21.550963277612613,-0.03239040449261665
-47.68207780690036,-21.550963277612613,-0.02979779615998268
-47.681982706262716,-21.550963277612613,-0.031224623322486877
-47.68188760562507,-21.550963277612613,-0.03830425441265106
-47.68179250498743,-21.550963277612613,-0.029658660292625427
-47.681697404349784,-21.550963277612613,-0.033946093171834946
-47.68160230371215,-21.550963277612613,-0.04380267858505249
-47.6815072030745,-21.550963277612613,-0.05117404833436012
-47.68141210243686,-21.550963277612613,-0.04533769190311432
-47.681317001799215,-21.550963277612613,-0.04162493720650673
-47.68122190116158,-21.550963277612613,-0.04918147623538971
-47.681126800523934,-21.550963277612613,-0.04985659569501877
-47.68103169988629,-21.550963277612613,-0.05598205327987671
-47.680936599248646,-21.550963277612613,-0.05756590887904167
-47.680841498611,-21.550963277612613,-0.056832171976566315
-47.680746397973365,-21.550963277612613,-0.05606578290462494
-47.68065129733572,-21.550963277612613,-0.058607496321201324
-47.68055619669808,-21.550963277612613,-0.055704426020383835
-47.680461096060434,-21.550963277612613,-0.05245092138648033
-47.68036599542279,-21.550963277612613,-0.05727926269173622
-47.68027089478515,-21.550963277612613,-0.050710804760456085
-47.68017579414751,-21.550963277612613,-0.046173252165317535
-47.680080693509865,-21.550963277612613,-0.04151006042957306
-47.67998559287222,-21.550963277612613,-0.04291728138923645
-47.679890492234584,-21.550963277612613,-0.04480721056461334
-47.67979539159694,-21.550963277612613,-0.04113137722015381
-47.679700290959296,-21.550963277612613,-0.029470425099134445
-47.67960519032165,-21.550963277612613,-0.02193017303943634
-47.67951008968401,-21.550963277612613,-0.022118447348475456
-47.67941498904637,-21.550963277612613,-0.021997401490807533
-47.67931988840873,-21.550963277612613,-0.019214419648051262
-47.67922478777108,-21.550963277612613,-0.015128307975828648
-47.67912968713344,-21.550963277612613,-0.012141837738454342
-47.679034586495796,-21.550963277612613,-0.009195096790790558
-47.67893948585816,-21.550963277612613,-0.004299672786146402
-47.678844385220515,-21.550963277612613,-0.0010758565040305257
-47.67874928458287,-21.550963277612613,0.0009035314433276653
-47.67865418394523,-21.550963277612613,0.0037219782825559378
-47.67855908330759,-21.550963277612613,0.009092566557228565
-47.678463982669946,-21.550963277612613,0.009061994031071663
-47.6783688820323,-21.550963277612613,0.004967291373759508
-47.67827378139466,-21.550963277612613,0.0014183403691276908
-47.678178680757014,-21.550963277612613,-0.00043945727520622313
-47.67808358011938,-21.550963277612613,0.00047273823292925954
-47.67798847948173,-21.550963277612613,-0.0006614017765969038
-47.67789337884409,-21.550963277612613,-0.004617901053279638
-47.677798278206446,-21.550963277612613,-0.008855593390762806
-47.67770317756881,-21.550963277612613,-0.012637867592275143
-47.677608076931165,-21.550963277612613,-0.01437308918684721
-47.67751297629352,-21.550963277612613,-0.014080640859901905
-47.67741787565588,-21.550963277612613,-0.012620522640645504
-47.67732277501823,-21.550963277612613,-0.00980615895241499
-47.677227674380596,-21.550963277612613,-0.0070474459789693356
-47.67713257374295,-21.550963277612613,-0.00563767459243536
-47.67703747310531,-21.550963277612613,-0.004247507080435753
-47.676942372467664,-21.550963277612613,-0.004910496529191732
-47.67684727183002,-21.550963277612613,-0.003690124722197652
-47.67675217119238,-21.550963277612613,-0.0017404063837602735
-47.67665707055474,-21.550963277612613,0.0008302894420921803
-47.676561969917095,-21.550963277612613,-0.003433898324146867
-47.67646686927945,-21.550963277612613,-0.010629488155245781
-47.676371768641815,-21.550963277612613,-0.012462259270250797
-47.67627666800417,-21.550963277612613,-0.013854961842298508
-47.67618156736653,-21.550963277612613,-0.011685824021697044
-47.67608646672888,-21.550963277612613,-0.0032421210780739784
-47.67599136609124,-21.550963277612613,0.004330449737608433
-47.6758962654536,-21.550963277612613,0.012188142165541649
-47.67580116481596,-21.550963277612613,-0.016949372366070747
-47.675706064178314,-21.550963277612613,-0.04007246717810631
-47.67561096354067,-21.550963277612613,-0.05693632364273071
-47.675515862903026,-21.550963277612613,-0.06793519109487534
-47.67542076226539,-21.550963277612613,-0.07735875993967056
-47.675325661627745,-21.550963277612613,-0.08307919651269913
-47.6752305609901,-21.550963277612613,-0.09765878319740295
-47.67513546035246,-21.550963277612613,-0.10591240227222443
-47.684835725391984,-21.551058378250257,-0.11057435721158981
-47.68474062475435,-21.551058378250257,-0.1514507532119751
-47.6846455241167,-21.551058378250257,-0.1348794847726822
-47.68455042347906,-21.551058378250257,-0.10985828191041946
-47.684455322841416,-21.551058378250257,-0.08296070247888565
-47.68436022220377,-21.551058378250257,-0.06526940315961838
-47.684265121566135,-21.551058378250257,-0.06515935808420181
-47.68417002092849,-21.551058378250257,-0.06836017221212387
-47.68407492029085,-21.551058378250257,-0.05805468559265137
-47.6839798196532,-21.551058378250257,-0.05237695947289467
-47.68388471901556,-21.551058378250257,-0.05425629764795303
-47.68378961837792,-21.551058378250257,-0.05088788643479347
-47.68369451774028,-21.551058378250257,-0.04652397707104683
-47.683599417102634,-21.551058378250257,-0.04371356964111328
-47.68350431646499,-21.551058378250257,-0.04837016016244888
-47.68340921582735,-21.551058378250257,-0.051167409867048264
-47.68331411518971,-21.551058378250257,-0.04622901976108551
-47.683219014552066,-21.551058378250257,-0.04237021878361702
-47.68312391391442,-21.551058378250257,-0.03672921285033226
-47.68302881327678,-21.551058378250257,-0.031930435448884964
-47.68293371263914,-21.551058378250257,-0.027812285348773003
-47.6828386120015,-21.551058378250257,-0.02678389474749565
-47.68274351136385,-21.551058378250257,-0.024816609919071198
-47.68264841072621,-21.551058378250257,-0.023371698334813118
-47.682553310088565,-21.551058378250257,-0.023219574242830276
-47.68245820945093,-21.551058378250257,-0.0205426923930645
-47.682363108813284,-21.551058378250257,-0.02064131200313568
-47.68226800817564,-21.551058378250257,-0.019313788041472435
-47.682172907537996,-21.551058378250257,-0.020853016525506973
-47.68207780690036,-21.551058378250257,-0.018560858443379402
-47.681982706262716,-21.551058378250257,-0.01852581463754177
-47.68188760562507,-21.551058378250257,-0.026245560497045517
-47.68179250498743,-21.551058378250257,-0.03308361396193504
-47.681697404349784,-21.551058378250257,-0.034306902438402176
-47.68160230371215,-21.551058378250257,-0.03178967535495758
-47.6815072030745,-21.551058378250257,-0.026349863037467003
-47.68141210243686,-21.551058378250257,-0.027850834652781487
-47.681317001799215,-21.551058378250257,-0.033567242324352264
-47.68122190116158,-21.551058378250257,-0.0430690161883831
-47.681126800523934,-21.551058378250257,-0.04276309534907341
-47.68103169988629,-21.551058378250257,-0.045900166034698486
-47.680936599248646,-21.551058378250257,-0.0491846464574337
-47.680841498611,-21.551058378250257,-0.05151771754026413
-47.680746397973365,-21.551058378250257,-0.054287757724523544
-47.68065129733572,-21.551058378250257,-0.05113990604877472
-47.68055619669808,-21.551058378250257,-0.05090992897748947
-47.680461096060434,-21.551058378250257,-0.04599995166063309
-47.68036599542279,-21.551058378250257,-0.042307473719120026
-47.68027089478515,-21.551058378250257,-0.041339434683322906
-47.68017579414751,-21.551058378250257,-0.0378265380859375
-47.680080693509865,-21.551058378250257,-0.03391586244106293
-47.67998559287222,-21.551058378250257,-0.04264865815639496
