longitude,latitude,value
-47.684835725391984,-21.550963277612613,1.1251119375228882
-47.68474062475435,-21.550963277612613,1.2219284772872925
-47.6846455241167,-21.550963277612613,1.2502551078796387
-47.68455042347906,-21.550963277612613,1.262142539024353
-47.684455322841416,-21.550963277612613,1.2593063116073608
-47.68436022220377,-21.550963277612613,1.2583967447280884
-47.684265121566135,-21.550963277612613,1.273256778717041
-47.68417002092849,-21.550963277612613,1.276877522468567
-47.68407492029085,-21.550963277612613,1.26265549659729
-47.6839798196532,-21.550963277612613,1.2625876665115356
-47.68388471901556,-21.550963277612613,1.2742654085159302
-47.68378961837792,-21.550963277612613,1.2688418626785278
-47.68369451774028,-21.550963277612613,1.2573126554489136
-47.683599417102634,-21.550963277612613,1.2531037330627441
-47.68350431646499,-21.550963277612613,1.2609647512435913
-47.68340921582735,-21.550963277612613,1.2646982669830322
-47.68331411518971,-21.550963277612613,1.2552086114883423
-47.683219014552066,-21.550963277612613,1.2365062236785889
-47.68312391391442,-21.550963277612613,1.2292956113815308
-47.68302881327678,-21.550963277612613,1.2330424785614014
-47.68293371263914,-21.550963277612613,1.2365083694458008
-47.6828386120015,-21.550963277612613,1.2390342950820923
-47.68274351136385,-21.550963277612613,1.226641058921814
-47.68264841072621,-21.550963277612613,1.2178680896759033
-47.682553310088565,-21.550963277612613,1.2111586332321167
-47.68245820945093,-21.550963277612613,1.215588927268982
-47.682363108813284,-21.550963277612613,1.2280402183532715
-47.68226800817564,-21.550963277612613,1.1796050071716309
-47.682172907537996,-21.550963277612613,1.1733567714691162
-47.68207780690036,-21.550963277612613,1.1639896631240845
-47.681982706262716,-21.550963277612613,1.1657856702804565
-47.68188760562507,-21.550963277612613,1.1808652877807617
-47.68179250498743,-21.550963277612613,1.159044861793518
-47.681697404349784,-21.550963277612613,1.1674891710281372
-47.68160230371215,-21.550963277612613,1.1888500452041626
-47.6815072030745,-21.550963277612613,1.204734444618225
-47.68141210243686,-21.550963277612613,1.1891241073608398
-47.681317001799215,-21.550963277612613,1.178702712059021
-47.68122190116158,-21.550963277612613,1.1951602697372437
