longitude,latitude,value
-47.684835725391984,-21.550963277612613,-0.10445232689380646
-47.68474062475435,-21.550963277612613,-0.1278066188097
-47.6846455241167,-21.550963277612613,-0.12038523703813553
-47.68455042347906,-21.550963277612613,-0.10392831265926361
-47.684455322841416,-21.550963277612613,-0.08535372465848923
-47.68436022220377,-21.550963277612613,-0.07779844105243683
-47.684265121566135,-21.550963277612613,-0.08252207934856415
-47.68417002092849,-21.550963277612613,-0.0829552561044693
-47.68407492029085,-21.550963277612613,-0.07641702145338058
-47.6839798196532,-21.550963277612613,-0.07541367411613464
-47.68388471901556,-21.550963277612613,-0.07897553592920303
-47.68378961837792,-21.550963277612613,-0.07555627822875977
-47.68369451774028,-21.550963277612613,-0.06951247155666351
-47.683599417102634,-21.550963277612613,-0.0663260743021965
-47.68350431646499,-21.550963277612613,-0.06793252378702164
-47.68340921582735,-21.550963277612613,-0.06790265440940857
-47.68331411518971,-21.550963277612613,-0.06285574287176132
-47.683219014552066,-21.550963277612613,-0.0548928864300251
-47.68312391391442,-21.550963277612613,-0.05204405635595322
-47.68302881327678,-21.550963277612613,-0.053636934608221054
-47.68293371263914,-21.550963277612613,-0.055068161338567734
-47.6828386120015,-21.550963277612613,-0.056137122213840485
-47.68274351136385,-21.550963277612613,-0.051503390073776245
-47.68264841072621,-21.550963277612613,-0.049651917070150375
-47.682553310088565,-21.550963277612613,-0.04976288229227066
-47.68245820945093,-21.550963277612613,-0.05442272126674652
-47.682363108813284,-21.550963277612613,-0.06230124831199646
-47.68226800817564,-21.550963277612613,-0.045293938368558884
-47.682172907537996,-21.550963277612613,-0.045390453189611435
-47.68207780690036,-21.550963277612613,-0.04254380986094475
-47.681982706262716,-21.550963277612613,-0.04298435524106026
-47.68188760562507,-21.550963277612613,-0.049057960510253906
-47.68179250498743,-21.550963277612613,-0.03940495103597641
-47.681697404349784,-21.550963277612613,-0.04265948012471199
-47.68160230371215,-21.550963277612613,-0.051516663283109665
-47.6815072030745,-21.550963277612613,-0.05820881947875023
-47.68141210243686,-21.550963277612613,-0.05202047526836395
-47.681317001799215,-21.550963277612613,-0.04796133190393448
-47.68122190116158,-21.550963277612613,-0.055172499269247055
-47.681126800523934,-21.550963277612613,-0.055515073239803314
-47.68103169988629,-21.550963277612613,-0.061313290148973465
-47.680936599248646,-21.550963277612613,-0.06314493715763092
-47.680841498611,-21.550963277612613,-0.06325174123048782
-47.680746397973365,-21.550963277612613,-0.06336855888366699
-47.68065129733572,-21.550963277612613,-0.06678660213947296
-47.68055619669808,-21.550963277612613,-0.06476204097270966
-47.680461096060434,-21.550963277612613,-0.06238314136862755
-47.68036599542279,-21.550963277612613,-0.06735239923000336
-47.68027089478515,-21.550963277612613,-0.06008612737059593
-47.68017579414751,-21.550963277612613,-0.05468681827187538
-47.680080693509865,-21.550963277612613,-0.04913609102368355
-47.67998559287222,-21.550963277612613,-0.04962610453367233
-47.679890492234584,-21.550963277612613,-0.05057341977953911
-47.67979539159694,-21.550963277612613,-0.04645802080631256
-47.679700290959296,-21.550963277612613,-0.035029005259275436
-47.67960519032165,-21.550963277612613,-0.027887878939509392
-47.67951008968401,-21.550963277612613,-0.028470302000641823
-47.67941498904637,-21.550963277612613,-0.02874149940907955
-47.67931988840873,-21.550963277612613,-0.02634947933256626
-47.67922478777108,-21.550963277612613,-0.022637363523244858
-47.67912968713344,-21.550963277612613,-0.019996264949440956
-47.679034586495796,-21.550963277612613,-0.017378153279423714
-47.67893948585816,-21.550963277612613,-0.012802697718143463
-47.678844385220515,-21.550963277612613,-0.009889869950711727
-47.67874928458287,-21.550963277612613,-0.008212133310735226
-47.67865418394523,-21.550963277612613,-0.005521264858543873
-47.67855908330759,-21.550963277612613,8.373955097340513e-06
-47.678463982669946,-21.550963277612613,0.0002666079381015152
-47.6783688820323,-21.550963277612613,-0.003530032467097044
-47.67827378139466,-21.550963277612613,-0.006771286483854055
-47.678178680757014,-21.550963277612613,-0.008311818353831768
-47.67808358011938,-21.550963277612613,-0.007075795438140631
-47.67798847948173,-21.550963277612613,-0.007884535007178783
-47.67789337884409,-21.550963277612613,-0.011513663455843925
-47.677798278206446,-21.550963277612613,-0.015419156290590763
-47.67770317756881,-21.550963277612613,-0.01886417344212532
-47.677608076931165,-21.550963277612613,-0.020256973803043365
-47.67751297629352,-21.550963277612613,-0.019730594009160995
-47.67741787565588,-21.550963277612613,-0.01830502226948738
-47.67732277501823,-21.550963277612613,-0.015689581632614136
-47.677227674380596,-21.550963277612613,-0.01312674954533577
-47.67713257374295,-21.550963277612613,-0.011909672990441322
-47.67703747310531,-21.550963277612613,-0.010709313675761223
-47.676942372467664,-21.550963277612613,-0.011492522433400154
-47.67684727183002,-21.550963277612613,-0.010184207931160927
-47.67675217119238,-21.550963277612613,-0.007996886037290096
